id,cycle_enUS,cycle_zhCN,cycle_position,set_enUS,set_zhCN,set_position,settype_enUS,settype_zhCN,set_size,position,title_enUS,title_zhCN,stripped_title,text_enUS,text_zhCN,stripped_text,type_enUS,type_zhCN,subtype_enUS,subtype_zhCN,side_enUS,side_zhCN,faction_enUS,faction_zhCN,is_unique,deck_limit,advancement_requirement,agenda_point,base_link,minimum_deck_size,influence_limit,influence_cost,cost,strength,memory_cost,trash_cost,flavor_enUS,flavor_zhCN,quantity,extra_printing,illustrator,attribution,pronouns,pronunciation_ipa,pronunciation_approx,extra_face,narrative_enUS,designed_by,released_by,release_date
04006,Spin,扭曲真相,4,Opening Moves,起手开局,1,Data Pack,数据包,20,6,Lockpick,开锁器,Lockpick,"1[recurring-credit]
Use this credit to pay for using <strong>decoders</strong>.","1[recurring-credit]
本信用点用于支付使用<strong>解码模块</strong>。",1 recurring credit Use this credit to pay for using decoders.,Hardware,硬件,"Chip,Stealth","芯片,隐匿",Runner,潜袭者,Shaper,塑造者,,3,,,,,,3,1,,,,"""I originally designed it for someone else, but it was so useful I decided to keep it for myself."" -Kate ""Mac"" McCaffrey",“一开始我是为别人设计的这个，但它太好用了，所以我决定自己留着。” —凯特·“麦克”·麦卡弗瑞,3,0,Gong Studios,,,,,0,,fantasy_flight_games,fantasy_flight_games,2013-09-27
04007,Spin,扭曲真相,4,Opening Moves,起手开局,1,Data Pack,数据包,20,7,False Echo,虚假回声,False Echo,"Whenever you pass a piece of unrezzed ice, you may trash False Echo. If you do, the Corp must rez that ice or add it to HQ.",每当你通过一层未激活的防火墙时，你可以销毁虚假回声。如果你如此做，公司必须激活该防火墙或将其加入总部。,"Whenever you pass a piece of unrezzed ice, you may trash False Echo. If you do, the Corp must rez that ice or add it to HQ.",Program,程序,,,Runner,潜袭者,Shaper,塑造者,,3,,,,,,2,1,,1,,"""What if this ice wants to be free?"" -Rielle ""Kit"" Peddler",“如果这防火墙想得到自由呢？” —芮尔·“姬特”·佩德拉,3,0,Anna Ignatieva,,,,,0,,fantasy_flight_games,fantasy_flight_games,2013-09-27
04008,Spin,扭曲真相,4,Opening Moves,起手开局,1,Data Pack,数据包,20,8,Motivation,动机,Motivation,"When your turn begins, you may look at the top card of your stack.",当你的回合开始时，你可以查看你存储栈顶端的一张卡牌。,"When your turn begins, you may look at the top card of your stack.",Resource,资源,,,Runner,潜袭者,Shaper,塑造者,,3,,,,,,1,0,,,,"Normal people-sane people-do not embark on a life of cybercrime. Who can say what motivates the deranged mind? An imagined slight, personal failings blamed on external forces, or the ever-popular lust for money? -Michael Muhama, Musings on Cybercrime",正常的人—理智的人—是不会从事数字犯罪的。谁能说清是什么驱动着疯狂的头脑？想象中的被轻视，归咎于外因的个体挫败，抑或是对金钱永无止尽的渴望？ —迈克尔·穆哈马，《数字犯罪沉思录》,3,0,JuanManuel Tumburus,,,,,0,,fantasy_flight_games,fantasy_flight_games,2013-09-27
04009,Spin,扭曲真相,4,Opening Moves,起手开局,1,Data Pack,数据包,20,9,John Masanori,约翰·正德,John Masanori,"The first time you make a successful run each turn, draw 1 card.
The first time you make an unsuccessful run each turn, take 1 tag.",,"The first time you make a successful run each turn, draw 1 card. The first time you make an unsuccessful run each turn, take 1 tag.",Resource,资源,Connection,人脉,Runner,潜袭者,Neutral Runner,中立潜袭者,♦,3,,,,,,0,2,,,,"""I've been logging online with babes all day. Don't worry, the connections are clean. I guarantee it.""",“我整天都在线和这些妞儿们聊呢。别担心，关系很清白，我保证。”,3,0,Zefanya Langkan Maega,,,,,0,,fantasy_flight_games,fantasy_flight_games,2013-09-27
04010,Spin,扭曲真相,4,Opening Moves,起手开局,1,Data Pack,数据包,20,10,Project Ares,阿瑞斯计划,Project Ares,"When you score this agenda, the Runner trashes 1 of their installed cards for each hosted advancement counter past 4. If the Runner trashes at least 1 card this way, take 1 bad publicity.",,"When you score this agenda, the Runner trashes 1 of their installed cards for each hosted advancement counter past 4. If the Runner trashes at least 1 card this way, take 1 bad publicity.",Agenda,议案,"Security,Liability","防卫,负累",Corp,公司,Haas-Bioroid,哈斯生化,,3,4,2,,,,,,,,,Who wants to start a war?,谁想开战？,3,0,Emilio Rodríguez,,,,,0,,fantasy_flight_games,fantasy_flight_games,2013-09-27
04011,Spin,扭曲真相,4,Opening Moves,起手开局,1,Data Pack,数据包,20,11,NEXT Bronze,次级青铜,NEXT Bronze,"NEXT Bronze has +1 strength for each rezzed piece of <strong>NEXT</strong> ice.
[subroutine] End the run.",,NEXT Bronze has +1 strength for each rezzed piece of NEXT ice. Subroutine End the run.,Ice,防火墙,"Code Gate,NEXT","门禁,次级",Corp,公司,Haas-Bioroid,哈斯生化,,3,,,,,,2,2,0,,,NEXT Design's ice provides the discerning business with a suite of ice that creates a daunting security presence for intruders.,次级方案的防火墙产品是一套让入侵者望而却步的安全防火墙，为您提供慧眼之选。,3,0,Ed Mattinian,,,,,0,,fantasy_flight_games,fantasy_flight_games,2013-09-27
04012,Spin,扭曲真相,4,Opening Moves,起手开局,1,Data Pack,数据包,20,12,Celebrity Gift,名流的馈赠,Celebrity Gift,"As an additional cost to play this operation, spend [click].
Reveal up to 5 cards in HQ. Gain 2[credit] for each card you revealed this way.","作为打出本事务的额外费用，花费[click]。
展示总部中的最多5张卡牌。你每以此法展示1张卡牌，获得2[credit]。","As an additional cost to play this operation, spend click. Reveal up to 5 cards in HQ. Gain 2 credits for each card you revealed this way.",Operation,事务,Double,双重,Corp,公司,Jinteki,人间会社,,3,,,,,,3,3,,,,"When Miranda Rhapsody showed up with a teacup giraffe, suddenly everybody wanted one.",当米兰达·瑞普瑟迪展示出茶具般大小的长颈鹿时，顿时人人都想要一只。,3,0,Matt Zeilinger,,,,,0,,fantasy_flight_games,fantasy_flight_games,2013-09-27
04013,Spin,扭曲真相,4,Opening Moves,起手开局,1,Data Pack,数据包,20,13,Himitsu-Bako,奥秘箱,Himitsu-Bako,"1[credit]: Add Himitsu-Bako to HQ.
[subroutine] End the run.",,1 credit: Add Himitsu-Bako to HQ. Subroutine End the run.,Ice,防火墙,Barrier,屏障,Corp,公司,Jinteki,人间会社,,3,,,,,,2,2,2,,,"Himitsu-Bako is a simple ice barrier that appears as a digital puzzle box. What makes it special is the ease with which it can be uninstalled and installed in a different server, throwing up barriers in unexpected places and giving any intruder a curious feeling of déjà vu.",奥秘箱是一个看起来类似数字化谜盒的普通屏障防火墙。特殊的地方在于它能随意地卸载并安装到另一台服务器，在出其不意的位置架起屏障，给予入侵者一种奇特的既视感。,3,0,Andrew Mar,,,,,0,,fantasy_flight_games,fantasy_flight_games,2013-09-27
04014,Spin,扭曲真相,4,Opening Moves,起手开局,1,Data Pack,数据包,20,14,Character Assassination,人格谋杀,Character Assassination,"When you score Character Assassination, trash 1 resource (cannot be prevented).",当你用人格谋杀计分时，销毁一个资源（不能被防止）。,"When you score Character Assassination, trash 1 resource (cannot be prevented).",Agenda,议案,Security,防卫,Corp,公司,NBN,网际传媒,,3,4,2,,,,,,,,,"""The thing about journalism is there's always a better story around the corner. Soon, they smelled blood elsewhere, and the world forgot about me. But I didn't forget."" -The Professor",“新闻工作的要诀就是在街头巷尾总能找到更好的故事。很快，他们就会在别处发现热点，然后世界就忘了你。但我并没有忘记。” —教授,3,0,Mike Nesbitt,,,,,0,,fantasy_flight_games,fantasy_flight_games,2013-09-27
04015,Spin,扭曲真相,4,Opening Moves,起手开局,1,Data Pack,数据包,20,15,Jackson Howard,杰克逊·霍华德,Jackson Howard,"[click]: Draw 2 cards.
<strong>Remove Jackson Howard from the game:</strong> Shuffle up to 3 cards from Archives into R&D.","[click]：补两张卡牌。
<strong>将杰克逊·霍华德移出游戏</strong>：将最多三张卡牌从档案库洗入研发中心。",click: Draw 2 cards. Remove Jackson Howard from the game: Shuffle up to 3 cards from Archives into R&D.,Asset,资产,Executive,主管,Corp,公司,NBN,网际传媒,♦,3,,,,,,1,0,,,3,"""It is my job to ensure our creations are the perfect companions and edutainment for tomorrow's consumers.""",“确保我们的产品成为未来消费者们最佳的伴侣和教育娱乐方式，是我的职责。”,3,0,JuanManuel Tumburus,,,,,0,,fantasy_flight_games,fantasy_flight_games,2013-09-27
04016,Spin,扭曲真相,4,Opening Moves,起手开局,1,Data Pack,数据包,20,16,Invasion of Privacy,侵犯隐私,Invasion of Privacy,"As an additional cost to play this operation, spend [click].
Trace[2]. If successful, reveal the grip. Trash up to X resources and/or events revealed this way, where X is equal to the amount by which your trace strength exceeded the Runner's link strength. If unsuccessful, take 1 bad publicity.","作为打出本事务的额外费用，花费[click]。
<trace>追踪 2</trace> 如果成功，展示潜袭者的操控器，并从中销毁数张资源和/或事件，其数量最多为你追踪强度超过潜袭者中转强度的差值。如果失败，拿取1枚负面声誉标记。","As an additional cost to play this operation, spend click. Trace[2]. If successful, reveal the grip. Trash up to X resources and/or events revealed this way, where X is equal to the amount by which your trace strength exceeded the Runner's link strength. If unsuccessful, take 1 bad publicity.",Operation,事务,"Double,Gray Ops,Liability","双重,灰色行动,负累",Corp,公司,NBN,网际传媒,,3,,,,,,3,2,,,,,,3,0,Del Borovic,,,,,0,,fantasy_flight_games,fantasy_flight_games,2013-09-27
04017,Spin,扭曲真相,4,Opening Moves,起手开局,1,Data Pack,数据包,20,17,Geothermal Fracking,地热液压,Geothermal Fracking,"When you score this agenda, place 2 agenda counters on it.
[click], <strong>hosted agenda counter:</strong> Gain 7[credit] and take 1 bad publicity.","当你用地热液压计分时，放置2枚议案指示物到本卡牌上。
[click]，<strong>所附载的议案指示物</strong>：获得7[credit]并拿取1枚负面声誉标记。","When you score this agenda, place 2 agenda counters on it. click, hosted agenda counter: Gain 7 credits and take 1 bad publicity.",Agenda,议案,"Expansion,Liability","扩张,负累",Corp,公司,Weyland Consortium,威兰财团,,3,4,2,,,,,,,,,Pumping water into deep sea thermal vents produced huge amounts of energy. A profitable side effect.,把水灌入深海的地热口会产生大量能量。一种有利可图的副作用。,3,0,Mike Nesbitt,,,,,0,,fantasy_flight_games,fantasy_flight_games,2013-09-27
04018,Spin,扭曲真相,4,Opening Moves,起手开局,1,Data Pack,数据包,20,18,Swarm,群集,Swarm,"When you rez this ice, take 1 bad publicity.
You can advance this ice. It gains ""[subroutine] Trash 1 installed program unless the Runner pays 3[credit]."" for each hosted advancement counter.","当你激活群集时，拿取1枚负面声誉标记。
群集能被推进，并且其上每有1枚推进标记，获得“[subroutine] 销毁一个程序，除非潜袭者支付3[credit]。”","When you rez this ice, take 1 bad publicity. You can advance this ice. It gains ""Subroutine Trash 1 installed program unless the Runner pays 3 credits."" for each hosted advancement counter.",Ice,防火墙,"Sentry,Destroyer,Liability","警报,毁灭者,负累",Corp,公司,Weyland Consortium,威兰财团,,3,,,,,,4,8,5,,,,,3,0,Ed Mattinian,,,,,0,,fantasy_flight_games,fantasy_flight_games,2013-09-27
04019,Spin,扭曲真相,4,Opening Moves,起手开局,1,Data Pack,数据包,20,19,Cyberdex Trial,赛博杀毒剂试用,Cyberdex Trial,Purge virus counters.,清除病毒指示物。,Purge virus counters.,Operation,事务,,,Corp,公司,Neutral Corp,中立公司,,3,,,,,,0,0,,,,Your free trial expired. Upgrade to the full version?,您的免费试用已经过期。是否升级到完整版？,3,0,J. Zhang,,,,,0,,fantasy_flight_games,fantasy_flight_games,2013-09-27
04020,Spin,扭曲真相,4,Opening Moves,起手开局,1,Data Pack,数据包,20,20,Grim,犬灵,Grim,"When you rez this ice, take 1 bad publicity.
[subroutine] Trash 1 installed program.","当你激活犬灵时，拿取1枚负面声誉标记。
[subroutine] 销毁一个程序。","When you rez this ice, take 1 bad publicity. Subroutine Trash 1 installed program.",Ice,防火墙,"Sentry,Destroyer,Liability","警报,毁灭者,负累",Corp,公司,Neutral Corp,中立公司,,3,,,,,,0,5,5,,,"""The Grim of legend was one of many so-called 'black dog' myths common to Gaelic and English-speaking communities. What's fascinating is that it has propagated to the network, where it lives on as a program that, or so the story goes, hunts for the unwary."" -The Professor",“传说中的犬灵是众多'黑狗'神话中的一例，常见于盖尔语和英语社会群体。有意思的是，当它被传播到网上，作为一个程序存在时，它仍像故事里写的那样，继续猎捕着粗心大意的人。” —教授,3,0,Liiga Smilshkalne,,,,,0,,fantasy_flight_games,fantasy_flight_games,2013-09-27
04021,Spin,扭曲真相,4,Second Thoughts,深思熟虑,2,Data Pack,数据包,20,21,Bishop,象,Bishop,"Host ice gets -2 strength.
[click]: Host this program on a piece of ice that is not hosting a <strong>Caïssa</strong> program.
If this program is hosted on ice protecting a central server, its [click] ability can only be used to host it on ice protecting a remote server. If this program is hosted on ice protecting a remote server, its [click] ability can only be used to host it on ice protecting a central server.","[click]：将象附载到一层未被<strong>西洋棋</strong>附载的防火墙上。如果象已附载，并且象在保护远程服务器的防火墙上，则仅能再附载到保护中央服务器的防火墙上；如果象在保护中央服务器的防火墙上，则仅能再附载到保护远程服务器的防火墙上。
被附载的防火墙的强度减2。","Host ice gets -2 strength. click: Host this program on a piece of ice that is not hosting a Caissa program. If this program is hosted on ice protecting a central server, its click ability can only be used to host it on ice protecting a remote server. If this program is hosted on ice protecting a remote server, its click ability can only be used to host it on ice protecting a central server.",Program,程序,"Caïssa,Trojan","西洋棋,木马",Runner,潜袭者,Anarch,反叛者,,3,,,,,,2,0,,1,,,,3,0,Adam S. Doyle,,,,,0,,fantasy_flight_games,fantasy_flight_games,2013-11-07
